Var1,TIME,TRAX_load
0,2020-01-01 00:00:00,96.1288198200727
1,2020-01-01 00:00:01,96.135286957212
2,2020-01-01 00:00:02,96.1417520280357
3,2020-01-01 00:00:03,96.1482150324007
4,2020-01-01 00:00:04,96.1546759701637
5,2020-01-01 00:00:05,96.1611348411814
6,2020-01-01 00:00:06,96.1675916453108
7,2020-01-01 00:00:07,96.1740463824088
8,2020-01-01 00:00:08,96.1804990523324
9,2020-01-01 00:00:09,96.1869496549385
10,2020-01-01 00:00:10,96.1933981900841
11,2020-01-01 00:00:11,96.1998446576265
12,2020-01-01 00:00:12,96.2062890574226
13,2020-01-01 00:00:13,96.2127313893298
14,2020-01-01 00:00:14,96.2191716532052
15,2020-01-01 00:00:15,96.225609848906
16,2020-01-01 00:00:16,96.2320459762897
17,2020-01-01 00:00:17,96.2384800352136
18,2020-01-01 00:00:18,96.2449120255351
19,2020-01-01 00:00:19,96.2513419471117
20,2020-01-01 00:00:20,96.2577697998008
21,2020-01-01 00:00:21,96.26419558346
22,2020-01-01 00:00:22,96.270619297947
23,2020-01-01 00:00:23,96.2770409431193
24,2020-01-01 00:00:24,96.2834605188346
25,2020-01-01 00:00:25,96.2898780249508
26,2020-01-01 00:00:26,96.2962934613254
27,2020-01-01 00:00:27,96.3027068278165
28,2020-01-01 00:00:28,96.3091181242818
29,2020-01-01 00:00:29,96.3155273505793
30,2020-01-01 00:00:30,96.3219345065669
31,2020-01-01 00:00:31,96.3283395921027
32,2020-01-01 00:00:32,96.3347426070446
33,2020-01-01 00:00:33,96.3411435512508
34,2020-01-01 00:00:34,96.3475424245795
35,2020-01-01 00:00:35,96.3539392268888
36,2020-01-01 00:00:36,96.360333958037
37,2020-01-01 00:00:37,96.3667266178823
38,2020-01-01 00:00:38,96.3731172062831
39,2020-01-01 00:00:39,96.3795057230978
40,2020-01-01 00:00:40,96.3858921681847
41,2020-01-01 00:00:41,96.3922765414024
42,2020-01-01 00:00:42,96.3986588426094
43,2020-01-01 00:00:43,96.4050390716641
44,2020-01-01 00:00:44,96.4114172284253
45,2020-01-01 00:00:45,96.4177933127516
46,2020-01-01 00:00:46,96.4241673245016
47,2020-01-01 00:00:47,96.4305392635342
48,2020-01-01 00:00:48,96.436909129708
49,2020-01-01 00:00:49,96.443276922882
50,2020-01-01 00:00:50,96.449642642915
51,2020-01-01 00:00:51,96.456006289666
52,2020-01-01 00:00:52,96.4623678629939
53,2020-01-01 00:00:53,96.4687273627577
54,2020-01-01 00:00:54,96.4750847888166
55,2020-01-01 00:00:55,96.4814401410295
56,2020-01-01 00:00:56,96.4877934192558
57,2020-01-01 00:00:57,96.4941446233545
58,2020-01-01 00:00:58,96.5004937531849
59,2020-01-01 00:00:59,96.5068408086064
60,2020-01-01 00:01:00,96.5131857894782
61,2020-01-01 00:01:01,96.5195286956598
62,2020-01-01 00:01:02,96.5258695270106
63,2020-01-01 00:01:03,96.5322082833901
64,2020-01-01 00:01:04,96.5385449646577
65,2020-01-01 00:01:05,96.5448795706732
66,2020-01-01 00:01:06,96.551212101296
67,2020-01-01 00:01:07,96.5575425563858
68,2020-01-01 00:01:08,96.5638709358024
69,2020-01-01 00:01:09,96.5701972394056
70,2020-01-01 00:01:10,96.576521467055
71,2020-01-01 00:01:11,96.5828436186107
72,2020-01-01 00:01:12,96.5891636939324
73,2020-01-01 00:01:13,96.5954816928801
74,2020-01-01 00:01:14,96.6017976153138
75,2020-01-01 00:01:15,96.6081114610935
76,2020-01-01 00:01:16,96.6144232300794
77,2020-01-01 00:01:17,96.6207329221315
78,2020-01-01 00:01:18,96.62704053711
79,2020-01-01 00:01:19,96.6333460748752
80,2020-01-01 00:01:20,96.6396495352872
81,2020-01-01 00:01:21,96.6459509182065
82,2020-01-01 00:01:22,96.6522502234933
83,2020-01-01 00:01:23,96.6585474510081
84,2020-01-01 00:01:24,96.6648426006113
85,2020-01-01 00:01:25,96.6711356721634
86,2020-01-01 00:01:26,96.677426665525
87,2020-01-01 00:01:27,96.6837155805567
88,2020-01-01 00:01:28,96.690002417119
89,2020-01-01 00:01:29,96.6962871750727
90,2020-01-01 00:01:30,96.7025698542785
91,2020-01-01 00:01:31,96.7088504545972
92,2020-01-01 00:01:32,96.7151289758896
93,2020-01-01 00:01:33,96.7214054180165
94,2020-01-01 00:01:34,96.7276797808389
95,2020-01-01 00:01:35,96.7339520642178
96,2020-01-01 00:01:36,96.7402222680141
97,2020-01-01 00:01:37,96.7464903920889
98,2020-01-01 00:01:38,96.7527564363033
99,2020-01-01 00:01:39,96.7590204005184
100,2020-01-01 00:01:40,96.7652822845955
101,2020-01-01 00:01:41,96.7715420883957
102,2020-01-01 00:01:42,96.7777998117805
103,2020-01-01 00:01:43,96.784055454611
104,2020-01-01 00:01:44,96.7903090167486
105,2020-01-01 00:01:45,96.7965604980549
106,2020-01-01 00:01:46,96.8028098983912
107,2020-01-01 00:01:47,96.8090572176191
108,2020-01-01 00:01:48,96.8153024556001
109,2020-01-01 00:01:49,96.821545612196
110,2020-01-01 00:01:50,96.8277866872682
111,2020-01-01 00:01:51,96.8340256806785
112,2020-01-01 00:01:52,96.8402625922887
113,2020-01-01 00:01:53,96.8464974219606
114,2020-01-01 00:01:54,96.852730169556
