Var1,TIME,TRAX_load
0,2020-01-01 00:00:00,0
1,2020-01-01 00:00:01,0.0442402704813806
2,2020-01-01 00:00:02,0.0884805289612861
3,2020-01-01 00:00:03,0.132720763438247
4,2020-01-01 00:00:04,0.176960961910805
5,2020-01-01 00:00:05,0.221201112377519
6,2020-01-01 00:00:06,0.265441202836971
7,2020-01-01 00:00:07,0.309681221287769
8,2020-01-01 00:00:08,0.35392115572856
9,2020-01-01 00:00:09,0.398160994158027
10,2020-01-01 00:00:10,0.442400724574898
11,2020-01-01 00:00:11,0.486640334977954
12,2020-01-01 00:00:12,0.530879813366032
13,2020-01-01 00:00:13,0.575119147738032
14,2020-01-01 00:00:14,0.619358326092922
15,2020-01-01 00:00:15,0.663597336429741
16,2020-01-01 00:00:16,0.707836166747613
17,2020-01-01 00:00:17,0.752074805045742
18,2020-01-01 00:00:18,0.796313239323426
19,2020-01-01 00:00:19,0.840551457580059
20,2020-01-01 00:00:20,0.884789447815135
21,2020-01-01 00:00:21,0.929027198028259
22,2020-01-01 00:00:22,0.973264696219147
23,2020-01-01 00:00:23,1.01750193038764
24,2020-01-01 00:00:24,1.06173888853369
25,2020-01-01 00:00:25,1.10597555865739
26,2020-01-01 00:00:26,1.15021192875898
27,2020-01-01 00:00:27,1.19444798683882
28,2020-01-01 00:00:28,1.23868372089743
29,2020-01-01 00:00:29,1.28291911893548
30,2020-01-01 00:00:30,1.3271541689538
31,2020-01-01 00:00:31,1.37138885895338
32,2020-01-01 00:00:32,1.4156231769354
33,2020-01-01 00:00:33,1.45985711090118
34,2020-01-01 00:00:34,1.50409064885226
35,2020-01-01 00:00:35,1.54832377879034
36,2020-01-01 00:00:36,1.59255648871732
37,2020-01-01 00:00:37,1.63678876663532
38,2020-01-01 00:00:38,1.68102060054662
39,2020-01-01 00:00:39,1.72525197845375
40,2020-01-01 00:00:40,1.76948288835945
41,2020-01-01 00:00:41,1.81371331826666
42,2020-01-01 00:00:42,1.85794325617856
43,2020-01-01 00:00:43,1.90217269009856
44,2020-01-01 00:00:44,1.94640160803033
45,2020-01-01 00:00:45,1.99062999797775
46,2020-01-01 00:00:46,2.03485784794496
47,2020-01-01 00:00:47,2.07908514593638
48,2020-01-01 00:00:48,2.12331187995665
49,2020-01-01 00:00:49,2.16753803801072
50,2020-01-01 00:00:50,2.21176360810377
51,2020-01-01 00:00:51,2.2559885782413
52,2020-01-01 00:00:52,2.30021293642905
53,2020-01-01 00:00:53,2.34443667067309
54,2020-01-01 00:00:54,2.38865976897976
55,2020-01-01 00:00:55,2.43288221935571
56,2020-01-01 00:00:56,2.47710400980791
57,2020-01-01 00:00:57,2.5213251283436
58,2020-01-01 00:00:58,2.56554556297038
59,2020-01-01 00:00:59,2.60976530169615
60,2020-01-01 00:01:00,2.65398433252916
61,2020-01-01 00:01:01,2.69820264347797
62,2020-01-01 00:01:02,2.74242022255151
63,2020-01-01 00:01:03,2.78663705775902
64,2020-01-01 00:01:04,2.83085313711012
65,2020-01-01 00:01:05,2.87506844861479
66,2020-01-01 00:01:06,2.91928298028335
67,2020-01-01 00:01:07,2.9634967201265
68,2020-01-01 00:01:08,3.00770965615531
69,2020-01-01 00:01:09,3.05192177638125
70,2020-01-01 00:01:10,3.09613306881615
71,2020-01-01 00:01:11,3.14034352147226
72,2020-01-01 00:01:12,3.18455312236219
73,2020-01-01 00:01:13,3.22876185949898
74,2020-01-01 00:01:14,3.27296972089609
75,2020-01-01 00:01:15,3.31717669456735
76,2020-01-01 00:01:16,3.36138276852705
77,2020-01-01 00:01:17,3.40558793078989
78,2020-01-01 00:01:18,3.449792169371
79,2020-01-01 00:01:19,3.49399547228596
80,2020-01-01 00:01:20,3.53819782755077
81,2020-01-01 00:01:21,3.5823992231819
82,2020-01-01 00:01:22,3.62659964719626
83,2020-01-01 00:01:23,3.67079908761123
84,2020-01-01 00:01:24,3.71499753244464
85,2020-01-01 00:01:25,3.75919496971482
86,2020-01-01 00:01:26,3.80339138744054
87,2020-01-01 00:01:27,3.84758677364107
88,2020-01-01 00:01:28,3.89178111633616
89,2020-01-01 00:01:29,3.93597440354609
90,2020-01-01 00:01:30,3.9801666232916
91,2020-01-01 00:01:31,4.02435776359394
92,2020-01-01 00:01:32,4.06854781247486
93,2020-01-01 00:01:33,4.11273675795668
94,2020-01-01 00:01:34,4.15692458806217
95,2020-01-01 00:01:35,4.20111129081468
96,2020-01-01 00:01:36,4.24529685423807
